sample,node,distance,label,distance_raw
3162,node3,0.168969446620611,1,49.71
3163,node3,0.1738480165230396,1,51.08
3164,node3,0.1809344063813119,1,53.07
3165,node3,0.180898796382024,1,53.06
3166,node3,0.1802934263941314,1,52.89
3167,node3,0.183747596325048,1,53.86
3168,node3,0.180542696389146,1,52.96
3169,node3,0.1869881062602379,1,54.77
3170,node3,0.1767680364646393,1,51.9
3171,node3,0.180542696389146,1,52.96
3172,node3,0.1765187664696246,1,51.83
3173,node3,0.163449896731002,1,48.16
3174,node3,0.1831778363364433,1,53.7
3175,node3,0.1726016665479666,1,50.73
3176,node3,0.1793319564133609,1,52.62
3177,node3,0.1842105263157895,1,53.99
3178,node3,0.1762338864753223,1,51.75
3179,node3,0.1738480165230396,1,51.08
3180,node3,0.1778007264439854,1,52.19
3181,node3,0.1769460864610783,1,51.95
3182,node3,0.1718538565629229,1,50.52
3183,node3,0.1607435367851292,1,47.4
3184,node3,0.108966597820668,1,32.86
3185,node3,0.1656933266861334,1,48.79
3186,node3,0.1585001068299978,1,46.77
3187,node3,0.1350687272986254,1,40.19
3188,node3,0.1454312370913753,1,43.1
3189,node3,0.1132041877359162,1,34.05
3190,node3,0.9093369418132612,0,257.62
3191,node3,0.908838401823232,0,257.48
3192,node3,0.8822733423545333,0,250.02
3193,node3,0.905811551883769,0,256.63
3194,node3,0.9140374617192508,0,258.94
3195,node3,0.8911046221779076,0,252.5
3196,node3,0.9231180115376398,0,261.49
3197,node3,0.8906416921871663,0,252.37
3198,node3,0.0917313581653728,1,28.02
3199,node3,0.102200697955986,1,30.96
3200,node3,0.929848301403034,0,263.38
3201,node3,0.920767751584645,0,260.83
3202,node3,0.9039954419200912,0,256.12
3203,node3,0.9094437718111246,0,257.65
3204,node3,0.911687201766256,0,258.28
3205,node3,0.9157467416850652,0,259.42
3206,node3,0.0846805783063884,1,26.04
3207,node3,0.0413432091731358,0,13.87
3208,node3,0.1875934762481304,1,54.94
3209,node3,0.1379175272416494,1,40.99
3210,node3,0.1142368777152624,1,34.34
3211,node3,0.0964318780713624,1,29.34
3212,node3,0.0992806780143864,1,30.14
3213,node3,0.072110248557795,1,22.51
3214,node3,0.0919450181610996,1,28.08
3215,node3,0.1072217078555658,1,32.37
3216,node3,0.0524891389502172,1,17.0
